dep;nomdep;codecommune;nomcommune;GEO_latitude;GEO_longitude;DBL_geo_point_2d;DBL_coderegion;DBL_nomregion;DBL_bug
89;YONNE;89329;RUGNY;47.89677564959362;4.149978429179637;47.89677564959362, 4.149978429179637;26;BOURGOGNE;0
37;INDRE-ET-LOIRE;37122;JOUE-LES-TOURS;47.333556074032096;0.6545463001158951;47.333556074032096, 0.6545463001158951;24;CENTRE;0
77;SEINE-ET-MARNE;77241;JUILLY;49.02161433146497;2.7058328365264632;49.02161433146497, 2.7058328365264632;11;ILE-DE-FRANCE;0
39;JURA;39569;VILLERS-FARLAY;46.99389508414239;5.75983191767971;46.99389508414239, 5.75983191767971;43;FRANCHE-COMTE;0
92;HAUTS-DE-SEINE;92023;CLAMART;48.79643067924018;2.254746529222165;48.79643067924018, 2.254746529222165;11;ILE-DE-FRANCE;0
58;NIEVRE;58296;TRESNAY;46.70029994196437;3.194576982029059;46.70029994196437, 3.194576982029059;26;BOURGOGNE;0
40;LANDES;40291;SAUBION;43.67347513975091;-1.332954195070309;43.67347513975091, -1.332954195070309;72;AQUITAINE;0
58;NIEVRE;58185;MOUX-EN-MORVAN;47.16942171544174;4.130492826927372;47.16942171544174, 4.130492826927372;26;BOURGOGNE;0
31;HAUTE-GARONNE;31200;FRONTIGNAN-DE-COMMINGES;42.96314001523683;0.665864279596132;42.96314001523683, 0.665864279596132;73;MIDI-PYRENEES;0
32;GERS;32342;RICOURT;43.488609225626426;0.178113627523523;43.488609225626426, 0.17811362752352303;73;MIDI-PYRENEES;0
10;AUBE;10090;CHAUCHIGNY;48.42614319237312;3.980468664139025;48.42614319237312, 3.9804686641390252;21;CHAMPAGNE-ARDENNE;0
78;YVELINES;78516;RAIZEUX;48.63561436725535;1.689069252046127;48.63561436725535, 1.689069252046127;11;ILE-DE-FRANCE;0
30;GARD;30093;CONQUEYRAC;43.93826394100784;3.906349522192601;43.93826394100784, 3.9063495221926012;91;LANGUEDOC-ROUSSILLON;0
87;HAUTE-VIENNE;87073;GORRE;45.73765522536339;0.9953094727428612;45.73765522536339, 0.9953094727428611;74;LIMOUSIN;0
02;AISNE;02709;SERAIN;50.0246912806777;3.36304349228717;50.0246912806777, 3.36304349228717;22;PICARDIE;0
73;SAVOIE;73247;SAINT-JEAN-DE-LA-PORTE;45.55939076030964;6.119777213057739;45.55939076030964, 6.119777213057739;82;RHONE-ALPES;0
50;MANCHE;50433;REVILLE;49.62613921939423;-1.25142117162559;49.626139219394226, -1.25142117162559;25;BASSE-NORMANDIE;0
58;NIEVRE;58313;VITRY-LACHE;47.19147617076455;3.569067113536643;47.191476170764545, 3.569067113536643;26;BOURGOGNE;0
56;MORBIHAN;56227;SAINT-MALO-DES-TROIS-FONTAINES;48.01742001070921;-2.468201003610101;48.01742001070921, -2.468201003610101;53;BRETAGNE;0
27;EURE;27006;AIZIER;49.43071819975582;0.626081675932558;49.43071819975582, 0.626081675932558;23;HAUTE-NORMANDIE;0
24;DORDOGNE;24293;MONPLAISANT;44.79334869924647;0.995152605862287;44.79334869924647, 0.995152605862287;72;AQUITAINE;0
63;PUY-DE-DOME;63451;VERNINES;45.66742008967938;2.877796603640728;45.66742008967938, 2.877796603640728;83;AUVERGNE;0
57;MOSELLE;57334;HOMMERT;48.67714619038348;7.177161142634816;48.677146190383475, 7.177161142634816;41;LORRAINE;0
69;RHONE;69148;ORLIENAS;45.66097055644001;4.720763200256847;45.66097055644001, 4.720763200256847;82;RHONE-ALPES;0
03;ALLIER;03053;CHANTELLE;46.23653558316157;3.160467092608668;46.23653558316157, 3.160467092608668;83;AUVERGNE;0
42;LOIRE;42180;PRECIEUX;45.58848941851408;4.149155584029764;45.58848941851408, 4.149155584029764;82;RHONE-ALPES;0
35;ILLE-ET-VILAINE;35249;SAINTE-ANNE-SUR-VILAINE;47.733810177642646;-1.805214006399133;47.733810177642646, -1.805214006399133;53;BRETAGNE;0
24;DORDOGNE;24460;SAINT-MEARD-DE-DRONE;45.25086439122528;0.409952922420394;45.25086439122528, 0.40995292242039405;72;AQUITAINE;0
62;PAS-DE-CALAIS;62508;LIERES;50.54908358354661;2.409450216207619;50.549083583546604, 2.409450216207619;31;NORD-PAS-DE-CALAIS;0
10;AUBE;10260;MOUSSEY;48.21891467413524;4.093097860709457;48.218914674135235, 4.093097860709457;21;CHAMPAGNE-ARDENNE;0
31;HAUTE-GARONNE;31211;GARGAS;43.75921566408524;1.4592096309121;43.75921566408524, 1.4592096309120999;73;MIDI-PYRENEES;0
76;SEINE-MARITIME;76647;SAINT-ROMAIN-DE-COLBOSC;49.52862317959388;0.363829451737718;49.52862317959388, 0.363829451737718;23;HAUTE-NORMANDIE;0
07;ARDECHE;07330;VALLON-PONT-D'ARC;44.400301244905165;4.40537086035876;44.400301244905165, 4.40537086035876;82;RHONE-ALPES;0
76;SEINE-MARITIME;76212;DARNETAL;49.44450583592787;1.155469940243197;49.44450583592787, 1.155469940243197;23;HAUTE-NORMANDIE;0
17;CHARENTE-MARITIME;17022;ASNIERES-LA-GIRAUD;45.89347441075311;-0.5104898702645301;45.89347441075311, -0.5104898702645301;54;POITOU-CHARENTES;0
84;VAUCLUSE;84001;ALTHEN-DES-PALUDS;44.00480870824112;4.957938041863779;44.00480870824112, 4.957938041863779;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
54;MEURTHE-ET-MOSELLE;54125;CHENEVIERES;48.5218297907704;6.637862462344434;48.521829790770404, 6.637862462344434;41;LORRAINE;0
17;CHARENTE-MARITIME;17100;CHERAC;45.713081245191326;-0.446891176255439;45.713081245191326, -0.44689117625543906;54;POITOU-CHARENTES;0
77;SEINE-ET-MARNE;77457;SOLERS;48.65938591884232;2.726695689721025;48.65938591884232, 2.726695689721025;11;ILE-DE-FRANCE;0
52;HAUTE-MARNE;52484;SUZANNECOURT;48.442335634469536;5.18183107876476;48.442335634469536, 5.18183107876476;21;CHAMPAGNE-ARDENNE;0
32;GERS;32236;MARGUESTAU;43.88156609340207;-0.03855308285807;43.88156609340207, -0.038553082858070006;73;MIDI-PYRENEES;0
01;AIN;01191;IZENAVE;46.03816234149761;5.524479011642811;46.03816234149761, 5.524479011642811;82;RHONE-ALPES;0
71;SAONE-ET-LOIRE;71134;CLERMAIN;46.366183262696616;4.589686372726257;46.366183262696616, 4.589686372726257;26;BOURGOGNE;0
80;SOMME;80131;BOVES;49.84169835467743;2.38329938431497;49.84169835467743, 2.38329938431497;22;PICARDIE;0
89;YONNE;89439;VERGIGNY;47.95495180474515;3.697037844723154;47.95495180474515, 3.697037844723154;26;BOURGOGNE;0
62;PAS-DE-CALAIS;62093;BEAULENCOURT;50.07326771424123;2.869405577224729;50.07326771424123, 2.869405577224729;31;NORD-PAS-DE-CALAIS;0
88;VOSGES;88431;SAINT-PAUL;48.33093404587254;5.886401700796572;48.33093404587254, 5.886401700796572;41;LORRAINE;0
45;LOIRET;45243;OUZOUER-SOUS-BELLEGARDE;47.98918397888975;2.479670396598523;47.98918397888975, 2.479670396598523;24;CENTRE;0
07;ARDECHE;07080;DEVESSET;45.066098790183474;4.392881689526437;45.066098790183474, 4.392881689526437;82;RHONE-ALPES;0
27;EURE;27492;ROMILLY-LA-PUTHENAYE;49.01324748194503;0.8377672806823621;49.01324748194503, 0.8377672806823621;23;HAUTE-NORMANDIE;0
32;GERS;32436;SOLOMIAC;43.80302070385237;0.8867759907956051;43.80302070385237, 0.8867759907956051;73;MIDI-PYRENEES;0
33;GIRONDE;33147;DAIGNAC;44.79594229281134;-0.235707900810633;44.79594229281134, -0.23570790081063303;72;AQUITAINE;0
92;HAUTS-DE-SEINE;92049;MONTROUGE;48.81530321591532;2.316489214316201;48.81530321591532, 2.316489214316201;11;ILE-DE-FRANCE;0
02;AISNE;02431;LIEZ;49.69235098744112;3.300173689658185;49.692350987441124, 3.300173689658185;22;PICARDIE;0
49;MAINE-ET-LOIRE;49092;CHEMILLE;47.22722684686384;-0.7301881604481261;47.227226846863836, -0.7301881604481261;52;PAYS DE LA LOIRE;0
81;TARN;81215;PUYBEGON;43.78015380162537;1.896845172957209;43.78015380162537, 1.8968451729572091;73;MIDI-PYRENEES;0
12;AVEYRON;12284;LE TRUEL;44.05360642053767;2.747519431683388;44.05360642053767, 2.747519431683388;73;MIDI-PYRENEES;0
29;FINISTERE;29246;SAINT-ELOY;48.3633240508993;-4.115704826016632;48.3633240508993, -4.115704826016632;53;BRETAGNE;0
68;HAUT-RHIN;68224;MULHOUSE;47.74916330297968;7.325700475094068;47.74916330297968, 7.325700475094068;42;ALSACE;0
47;LOT-ET-GARONNE;47019;BAJAMONT;44.25878890364127;0.701934519918167;44.25878890364127, 0.701934519918167;72;AQUITAINE;0
91;ESSONNE;91425;MONTLHERY;48.642256255427895;2.268120852315552;48.642256255427895, 2.268120852315552;11;ILE-DE-FRANCE;0
02;AISNE;02649;ROCOURT-SAINT-MARTIN;49.14538728025533;3.3891401292022563;49.14538728025533, 3.3891401292022563;22;PICARDIE;0
22;"""COTES-D'ARMOR""";22054;ERQUY;48.61941863110305;-2.4585844292171397;48.61941863110305, -2.4585844292171393;53;BRETAGNE;0
40;LANDES;40244;RIVIERE-SAAS-ET-GOURBY;43.699014145796575;-1.172527708677333;43.699014145796575, -1.172527708677333;72;AQUITAINE;0
59;NORD;59328;LAMBERSART;50.65220530047834;3.024911742759283;50.65220530047834, 3.024911742759283;31;NORD-PAS-DE-CALAIS;0
62;PAS-DE-CALAIS;62820;TINCQUES;50.35986469088751;2.494031983816004;50.35986469088751, 2.494031983816004;31;NORD-PAS-DE-CALAIS;0
09;ARIEGE;09075;CAMPAGNE-SUR-ARIZE;43.11975005729955;1.321480497979979;43.11975005729955, 1.321480497979979;73;MIDI-PYRENEES;0
31;HAUTE-GARONNE;31384;MONTLAUR;43.48530756032075;1.5806088713968172;43.48530756032075, 1.5806088713968172;73;MIDI-PYRENEES;0
27;EURE;27263;FOURMETOT;49.3782168181578;0.5740206696032031;49.3782168181578, 0.5740206696032031;23;HAUTE-NORMANDIE;0
01;AIN;01084;CHANOZ-CHATENAY;46.18618122335065;5.028077192459906;46.18618122335065, 5.028077192459906;82;RHONE-ALPES;0
27;EURE;27542;SAINT-GEORGES-DU-VIEVRE;49.24214385937863;0.579765029768855;49.24214385937863, 0.579765029768855;23;HAUTE-NORMANDIE;0
56;MORBIHAN;56203;SAINT-AIGNAN;48.18208070237141;-3.048917147424945;48.18208070237141, -3.048917147424945;53;BRETAGNE;0
74;HAUTE-SAVOIE;74156;LULLY;46.29275505891545;6.408766383818174;46.29275505891545, 6.408766383818174;82;RHONE-ALPES;0
27;EURE;27120;BUREY;48.99228295481345;0.944514139447548;48.99228295481345, 0.944514139447548;23;HAUTE-NORMANDIE;0
59;NORD;59060;BEAURAIN;50.17797970159194;3.550592008858857;50.17797970159194, 3.550592008858857;31;NORD-PAS-DE-CALAIS;0
62;PAS-DE-CALAIS;62706;RICHEBOURG;50.57900873781582;2.747269598949104;50.57900873781582, 2.747269598949104;31;NORD-PAS-DE-CALAIS;0
02;AISNE;02595;PASSY-SUR-MARNE;49.06633777617469;3.574388082555089;49.066337776174684, 3.574388082555089;22;PICARDIE;0
76;SEINE-MARITIME;76671;SEPT-MEULES;49.94671422912722;1.419862985451176;49.94671422912722, 1.419862985451176;23;HAUTE-NORMANDIE;0
03;ALLIER;03223;SAINT-CHRISTOPHE;46.16631620619681;3.5780080969160317;46.16631620619681, 3.5780080969160313;83;AUVERGNE;0
08;ARDENNES;08308;MONT-SAINT-MARTIN;49.33145859673245;4.641332685421735;49.33145859673245, 4.641332685421735;21;CHAMPAGNE-ARDENNE;0
08;ARDENNES;08376;SAILLY;49.600325314936704;5.173505988076033;49.600325314936704, 5.173505988076033;21;CHAMPAGNE-ARDENNE;0
52;HAUTE-MARNE;52090;CELSOY;47.863049968861006;5.492024714288899;47.863049968861006, 5.492024714288899;21;CHAMPAGNE-ARDENNE;0
76;SEINE-MARITIME;76011;ANCRETTEVILLE-SUR-MER;49.78926496867768;0.504203868087663;49.78926496867768, 0.504203868087663;23;HAUTE-NORMANDIE;0
46;LOT;46185;MARTEL;44.94015366892116;1.607343553439237;44.94015366892116, 1.607343553439237;73;MIDI-PYRENEES;0
12;AVEYRON;12188;PRADES-SALARS;44.24933437983951;2.792995383496677;44.24933437983951, 2.792995383496677;73;MIDI-PYRENEES;0
23;CREUSE;23262;VIGEVILLE;46.15999343163247;2.072906024178345;46.159993431632465, 2.072906024178345;74;LIMOUSIN;0
93;SEINE-SAINT-DENIS;93048;MONTREUIL;48.863317505427545;2.448162118570861;48.863317505427545, 2.448162118570861;11;ILE-DE-FRANCE;0
60;OISE;60151;CHOISY-AU-BAC;49.44208983300207;2.895672702846425;49.442089833002065, 2.895672702846425;22;PICARDIE;0
69;RHONE;69230;SAINTE-PAULE;45.972133729721214;4.562203993149118;45.972133729721214, 4.562203993149118;82;RHONE-ALPES;0
24;DORDOGNE;24535;SIMEYROLS;44.91485183147333;1.338705974827887;44.91485183147333, 1.338705974827887;72;AQUITAINE;0
42;LOIRE;42014;BELLEROCHE;46.160395589235925;4.409050885532376;46.160395589235925, 4.409050885532376;82;RHONE-ALPES;0
60;OISE;60049;BAZANCOURT;49.549884947664346;1.7394348116406042;49.549884947664346, 1.7394348116406042;22;PICARDIE;0
02;AISNE;02204;COINGT;49.79232463972562;4.095913038867947;49.79232463972562, 4.095913038867947;22;PICARDIE;0
57;MOSELLE;57708;VERNY;49.00871640587699;6.201705106033898;49.00871640587699, 6.201705106033898;41;LORRAINE;0
72;SARTHE;72121;DOUILLET;48.27626722058272;-0.050423521175167;48.276267220582724, -0.050423521175167005;52;PAYS DE LA LOIRE;0
88;VOSGES;88340;PADOUX;48.28749033271498;6.565771664274012;48.28749033271498, 6.565771664274012;41;LORRAINE;0
24;DORDOGNE;24034;BELEYMAS;44.98691203529522;0.491344255346177;44.98691203529522, 0.49134425534617704;72;AQUITAINE;0
50;MANCHE;50312;LE MESNIL-GILBERT;48.72216326573283;-1.056904464697454;48.72216326573283, -1.056904464697454;25;BASSE-NORMANDIE;0
71;SAONE-ET-LOIRE;71353;PLOTTES;46.53337997042879;4.885496595872757;46.53337997042879, 4.885496595872757;26;BOURGOGNE;0
14;CALVADOS;14338;HOULGATE;49.29740712634021;-0.067756213970943;49.297407126340204, -0.067756213970943;25;BASSE-NORMANDIE;0
51;MARNE;51658;VROIL;48.850297812130144;4.910233514510442;48.850297812130144, 4.910233514510442;21;CHAMPAGNE-ARDENNE;0
86;VIENNE;86098;FLEIX;46.55804147652832;0.747824458548157;46.55804147652832, 0.747824458548157;54;POITOU-CHARENTES;0
23;CREUSE;23018;BAZELAT;46.35023581016131;1.531981340555794;46.35023581016131, 1.531981340555794;74;LIMOUSIN;0
76;SEINE-MARITIME;76175;CLAIS;49.81391947846905;1.473638456612089;49.81391947846905, 1.473638456612089;23;HAUTE-NORMANDIE;0
27;EURE;27392;MARTAGNY;49.395532847705816;1.6577250335017402;49.395532847705816, 1.6577250335017402;23;HAUTE-NORMANDIE;0
80;SOMME;80600;NOYELLES-SUR-MER;50.18696787166224;1.720608601773288;50.18696787166224, 1.720608601773288;22;PICARDIE;0
79;DEUX-SEVRES;79274;SAINT-MARTIN-DE-MACON;47.02262172224184;-0.113818715890112;47.022621722241844, -0.11381871589011201;54;POITOU-CHARENTES;0
39;JURA;39583;VOSBLES;46.33081316395206;5.521612142426933;46.33081316395206, 5.521612142426933;43;FRANCHE-COMTE;0
64;PYRENEES-ATLANTIQUES;64353;LOUVIE-JUZON;43.07276827579582;-0.337194181284477;43.07276827579582, -0.33719418128447703;72;AQUITAINE;0
80;SOMME;80023;ANDECHY;49.714724695247135;2.706626743774043;49.714724695247135, 2.706626743774043;22;PICARDIE;0
54;MEURTHE-ET-MOSELLE;54122;CHAUDENEY-SUR-MOSELLE;48.65496747711536;5.9243201968339;48.654967477115356, 5.9243201968339;41;LORRAINE;0
71;SAONE-ET-LOIRE;71144;CORDESSE;47.04340817697269;4.333660134159711;47.04340817697269, 4.333660134159711;26;BOURGOGNE;0
10;AUBE;10202;LES LOGES-MARGUERON;48.09890549675411;4.111428438775116;48.09890549675411, 4.111428438775116;21;CHAMPAGNE-ARDENNE;0
21;"""COTE-D'OR""";21702;VILLEY-SUR-TILLE;47.567961482338994;5.109334120500492;47.567961482338994, 5.109334120500492;26;BOURGOGNE;0
76;SEINE-MARITIME;76293;FULTOT;49.758857186970914;0.781793900128517;49.758857186970914, 0.781793900128517;23;HAUTE-NORMANDIE;0
37;INDRE-ET-LOIRE;37214;SAINT-CYR-SUR-LOIRE;47.41856506384345;0.6578566168937551;47.41856506384345, 0.6578566168937551;24;CENTRE;0
18;CHER;18085;DAMPIERRE-EN-GRACAY;47.18334004650862;1.94119668443417;47.18334004650862, 1.94119668443417;24;CENTRE;0
63;PUY-DE-DOME;63102;CHATELDON;45.9733956022046;3.552962750658666;45.9733956022046, 3.552962750658666;83;AUVERGNE;0
64;PYRENEES-ATLANTIQUES;64524;SIMACOURBE;43.447051200516015;-0.167424687353878;43.447051200516015, -0.16742468735387803;72;AQUITAINE;0
11;AUDE;11045;BOURIEGE;42.99576368314188;2.16146598720534;42.99576368314188, 2.16146598720534;91;LANGUEDOC-ROUSSILLON;0
71;SAONE-ET-LOIRE;71234;HUILLY-SUR-SEILLE;46.60516593433392;5.053133023001139;46.60516593433392, 5.053133023001139;26;BOURGOGNE;0
02;AISNE;02367;HAPPENCOURT;49.78259056192363;3.183128632704075;49.78259056192363, 3.183128632704075;22;PICARDIE;0
46;LOT;46146;LADIRAT;44.82122457024164;1.968218233563128;44.82122457024164, 1.9682182335631282;73;MIDI-PYRENEES;0
31;HAUTE-GARONNE;31048;BAZIEGE;43.4622367435642;1.627995812977825;43.4622367435642, 1.627995812977825;73;MIDI-PYRENEES;0
91;ESSONNE;91521;RIS-ORANGIS;48.64519391682954;2.407936317663846;48.64519391682954, 2.407936317663846;11;ILE-DE-FRANCE;0
77;SEINE-ET-MARNE;77514;VILLEPARISIS;48.94199818829854;2.617002009640279;48.94199818829854, 2.617002009640279;11;ILE-DE-FRANCE;0
06;ALPES-MARITIMES;06082;MASSOINS;43.94770227110765;7.124302523814719;43.947702271107644, 7.124302523814719;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
52;HAUTE-MARNE;52023;AUBERIVE;47.77893303467308;5.107221718024729;47.77893303467308, 5.107221718024729;21;CHAMPAGNE-ARDENNE;0
26;DROME;26009;ANDANCETTE;45.246424616283846;4.812442929270715;45.246424616283846, 4.812442929270715;82;RHONE-ALPES;0
47;LOT-ET-GARONNE;47115;GUERIN;44.41205698633117;0.0588990507581;44.41205698633117, 0.05889905075810001;72;AQUITAINE;0
77;SEINE-ET-MARNE;77227;HERME;48.48609631641403;3.345994630770017;48.48609631641403, 3.345994630770017;11;ILE-DE-FRANCE;0
26;DROME;26243;LE POET-LAVAL;44.52597494571373;5.001629933385447;44.52597494571373, 5.001629933385447;82;RHONE-ALPES;0
65;HAUTES-PYRENEES;65174;ESTIRAC;43.4990637725226;0.02897434720317;43.4990637725226, 0.028974347203170003;73;MIDI-PYRENEES;0
70;HAUTE-SAONE;70158;CLANS;47.5990510676988;6.030361746896328;47.5990510676988, 6.030361746896328;43;FRANCHE-COMTE;0
38;ISERE;38177;LA GARDE;45.06805319228432;6.055707089953382;45.06805319228432, 6.055707089953382;82;RHONE-ALPES;0
02;AISNE;02816;VILLERS-SUR-FERE;49.17151501841835;3.531526835857073;49.17151501841835, 3.531526835857073;22;PICARDIE;0
57;MOSELLE;57274;GUERTING;49.1937313048013;6.619156576276057;49.193731304801304, 6.619156576276057;41;LORRAINE;0
95;"""VAL-D'OISE""";95154;CHENNEVIERES-LES-LOUVRES;49.04209243533535;2.546538947767954;49.04209243533535, 2.546538947767954;11;ILE-DE-FRANCE;0
62;PAS-DE-CALAIS;62587;MONTIGNY-EN-GOHELLE;50.4280892859324;2.930382013825627;50.4280892859324, 2.930382013825627;31;NORD-PAS-DE-CALAIS;0
70;HAUTE-SAONE;70141;CHATENOIS;47.68429591565047;6.319221428169587;47.684295915650466, 6.319221428169587;43;FRANCHE-COMTE;0
56;MORBIHAN;56193;RIANTEC;47.71843693479868;-3.302212980765837;47.71843693479868, -3.302212980765837;53;BRETAGNE;0
17;CHARENTE-MARITIME;17205;LOIRE-LES-MARAIS;45.99274744731418;-0.9274683962712372;45.99274744731418, -0.9274683962712371;54;POITOU-CHARENTES;0
71;SAONE-ET-LOIRE;71358;PRESSY-SOUS-DONDIN;46.4761059444171;4.503978897673028;46.4761059444171, 4.503978897673028;26;BOURGOGNE;0
60;OISE;60037;BABOEUF;49.58200965569484;3.091305940618906;49.58200965569484, 3.091305940618906;22;PICARDIE;0
60;OISE;60185;CROUY-EN-THELLE;49.209938581444376;2.320076982711374;49.209938581444376, 2.320076982711374;22;PICARDIE;0
52;HAUTE-MARNE;52473;SIGNEVILLE;48.26567733530538;5.266565256001218;48.265677335305384, 5.266565256001218;21;CHAMPAGNE-ARDENNE;0
42;LOIRE;42001;ABOEN;45.41271354599268;4.127254381716598;45.41271354599268, 4.127254381716598;82;RHONE-ALPES;0
47;LOT-ET-GARONNE;47048;CANCON;44.5473985229189;0.627800125632029;44.5473985229189, 0.627800125632029;72;AQUITAINE;0
32;GERS;32321;POLASTRON;43.53426767036712;0.8389907335705781;43.534267670367115, 0.8389907335705781;73;MIDI-PYRENEES;0
60;OISE;60547;ROSOY;49.33929165639444;2.509282783894161;49.33929165639444, 2.509282783894161;22;PICARDIE;0
52;HAUTE-MARNE;52491;THONNANCE-LES-MOULINS;48.41957544860672;5.314346020152943;48.419575448606714, 5.314346020152943;21;CHAMPAGNE-ARDENNE;0
72;SARTHE;72101;COURCEMONT;48.17729800991153;0.343516519754856;48.17729800991153, 0.34351651975485603;52;PAYS DE LA LOIRE;0
2B;HAUTE-CORSE;2B058;CANARI;42.84305421033735;9.345566436210335;42.84305421033735, 9.345566436210337;94;CORSE;0
16;CHARENTE;16107;COULGENS;45.81348272313145;0.277167790314985;45.81348272313145, 0.277167790314985;54;POITOU-CHARENTES;0
59;NORD;59532;SAINT-GEORGES-SUR-L'AA;50.96705260799972;2.15668818230577;50.96705260799972, 2.15668818230577;31;NORD-PAS-DE-CALAIS;0
45;LOIRET;45232;OLIVET;47.85469975031906;1.888238847525528;47.85469975031906, 1.888238847525528;24;CENTRE;0
33;GIRONDE;33488;SAINT-VINCENT-DE-PERTIGNAS;44.79894790302284;-0.111709679595111;44.798947903022835, -0.11170967959511101;72;AQUITAINE;0
24;DORDOGNE;24542;SOULAURES;44.64133900520035;0.9148602134015412;44.64133900520035, 0.9148602134015411;72;AQUITAINE;0
44;LOIRE-ATLANTIQUE;44098;MISSILLAC;47.48814828211832;-2.17765365439343;47.48814828211832, -2.17765365439343;52;PAYS DE LA LOIRE;0
19;CORREZE;19289;YSSANDON;45.20442382040659;1.3836682839148011;45.20442382040659, 1.3836682839148011;74;LIMOUSIN;0
53;MAYENNE;53079;COUESMES-VAUCE;48.44805727255732;-0.709938389949413;48.44805727255732, -0.709938389949413;52;PAYS DE LA LOIRE;0
85;VENDEE;85197;SAINT-ANDRE-TREIZE-VOIES;46.92776723074687;-1.412615492402124;46.927767230746866, -1.4126154924021241;52;PAYS DE LA LOIRE;0
91;ESSONNE;91617;TIGERY;48.64449884394615;2.51906038006043;48.644498843946145, 2.51906038006043;11;ILE-DE-FRANCE;0
74;HAUTE-SAVOIE;74150;LOISIN;46.28021848244124;6.303990007937068;46.28021848244124, 6.303990007937068;82;RHONE-ALPES;0
55;MEUSE;55021;AVILLERS-SAINTE-CROIX;49.033883342505376;5.703808047927232;49.033883342505376, 5.703808047927232;41;LORRAINE;0
25;DOUBS;25187;DAMBELIN;47.36917996164794;6.667749478534074;47.369179961647944, 6.667749478534074;43;FRANCHE-COMTE;0
89;YONNE;89303;POILLY-SUR-SEREIN;47.76426904400842;3.890972403085245;47.76426904400842, 3.890972403085245;26;BOURGOGNE;0
21;"""COTE-D'OR""";21635;THOSTE;47.43564300054785;4.227261068175084;47.43564300054785, 4.227261068175084;26;BOURGOGNE;0
09;ARIEGE;09108;DURBAN-SUR-ARIZE;43.02049970349932;1.347294637369458;43.02049970349932, 1.347294637369458;73;MIDI-PYRENEES;0
40;LANDES;40238;PUJO-LE-PLAN;43.8618194804941;-0.342281346691154;43.8618194804941, -0.342281346691154;72;AQUITAINE;0
80;SOMME;80153;BUS-LES-ARTOIS;50.10414500075685;2.540685517052955;50.10414500075685, 2.540685517052955;22;PICARDIE;0
82;TARN-ET-GARONNE;82067;GENSAC;43.94835711520193;0.9593377490584252;43.94835711520193, 0.9593377490584251;73;MIDI-PYRENEES;0
17;CHARENTE-MARITIME;17378;SAINT-PALAIS-DE-NEGRIGNAC;45.27454375166309;-0.20199508984365;45.27454375166309, -0.20199508984365003;54;POITOU-CHARENTES;0
66;PYRENEES-ORIENTALES;66015;BANYULS-DELS-ASPRES;42.56515337674053;2.866365491955774;42.56515337674053, 2.866365491955774;91;LANGUEDOC-ROUSSILLON;0
64;PYRENEES-ATLANTIQUES;64284;JURANCON;43.26956320065496;-0.407001172738901;43.26956320065496, -0.407001172738901;72;AQUITAINE;0
52;HAUTE-MARNE;52087;BUXIERES-LES-VILLIERS;48.10145858842235;5.027086355236663;48.10145858842235, 5.027086355236663;21;CHAMPAGNE-ARDENNE;0
