,MEN_nmen,MEN_nmencomp,codecommune
29503,755,84,78321
29504,2277,127,78322
29505,80,10,78324
29506,120,7,78325
29507,812,49,78327
29508,96,7,78329
29509,324,22,78334
29510,2603,202,78335
29511,294,31,78337
29512,379,39,78343
29513,105,13,78344
29514,215,21,78346
29515,91,6,78349
29516,2336,179,78350
29517,717,52,78354
29518,825,66,78356
29519,8316,501,78358
29520,12753,690,78361
29521,5092,346,78362
29522,137,6,78364
29523,64,9,78366
29524,793,64,78367
29525,136,8,78368
29526,5430,293,78372
29527,1244,85,78380
29528,152,21,78381
29529,863,66,78382
29530,3919,197,78383
29531,292,36,78384
29532,42,7,78385
29533,358,31,78389
29534,85,7,78391
29535,1789,148,78396
29536,1557,114,78397
29537,212,19,78398
29538,2536,146,78401
29539,614,44,78402
29540,432,39,78403
29541,38,1,78404
29542,79,8,78406
29543,86,9,78407
29544,191,10,78410
29545,40,0,78413
29546,128,15,78415
29547,46,5,78416
29548,74,7,78417
29549,3074,187,78418
29550,685,58,78420
29551,315,26,78423
29552,374,34,78431
29553,105,8,78437
29554,14,1,78439
29555,8228,569,78440
29556,682,35,78442
29557,164,11,78443
29558,74,9,78444
29559,166,14,78451
29560,1673,90,78455
29561,251,20,78460
29562,112,3,78464
29563,470,47,78465
29564,1017,76,78466
29565,152,18,78470
29566,77,9,78472
29567,102,5,78474
29568,45,2,78475
29569,40,7,78478
29570,5780,351,78481
29571,93,10,78484
29572,917,79,78486
29573,6048,305,78490
29574,167,15,78497
29575,11940,810,78498
29576,49,4,78499
29577,536,38,78501
29578,1343,61,78502
29579,69,5,78505
29580,158,19,78506
29581,356,30,78513
29582,166,12,78516
29583,6032,414,78517
29584,32,4,78518
29585,179,18,78520
29586,152,16,78522
29587,176,11,78528
29588,117,9,78530
29589,1041,61,78531
29590,51,3,78536
29591,931,65,78537
29592,5129,321,78545
29593,88,9,78548
29594,254,16,78550
29595,12805,770,78551
29596,172,20,78557
29597,46,9,78558
29598,70,3,78559
29599,103,12,78561
29600,283,31,78562
29601,114,11,78564
29602,71,8,78565
29603,178,12,78567
29604,168,10,78569
29605,834,85,78571
29606,1596,118,78575
29607,176,23,78576
29608,13415,875,78586
29609,107,17,78588
29610,153,11,78590
29611,475,37,78591
29612,95,13,78597
29613,319,31,78601
29614,149,22,78605
29615,15,3,78608
29616,174,18,78609
29617,234,23,78615
29618,183,19,78616
29619,69,12,78618
29620,58,6,78620
29621,6336,493,78621
29622,148,19,78623
29623,2214,167,78624
29624,948,79,78638
29625,7313,364,78640
29626,3007,163,78642
29627,1834,138,78643
29628,1660,117,78644
29629,32617,2082,78646
29630,204,11,78647
29631,6158,544,78650
29632,48,5,78653
29633,120,10,78655
29634,111,10,78668
29635,1144,75,78672
29636,2291,171,78674
29637,89,11,78677
29638,85,6,78681
29639,375,36,78683
29640,5962,369,78686
29641,582,30,78688
29642,454,42,79001
29643,96,8,79002
29644,526,40,79003
29645,1200,96,79005
29646,219,39,79007
29647,248,23,79008
29648,88,10,79009
29649,233,19,79010
29650,382,49,79012
29651,333,22,79013
29652,465,32,79014
29653,92,10,79015
29654,334,39,79016
29655,95,16,79018
29656,74,4,79019
29657,222,39,79020
29658,60,8,79022
29659,26,6,79023
29660,305,50,79024
29661,296,41,79025
29662,187,16,79029
29663,111,17,79030
29664,353,38,79031
29665,172,15,79032
29666,272,23,79034
29667,79,15,79040
29668,70,18,79042
29669,127,4,79046
29670,997,117,79048
29671,5313,375,79049
29672,135,20,79050
29673,468,57,79057
29674,164,28,79058
29675,317,32,79059
29676,73,9,79060
29677,863,106,79061
29678,1296,114,79062
29679,386,28,79063
29680,117,23,79064
29681,504,41,79066
29682,248,38,79069
29683,103,26,79070
29684,109,12,79071
29685,75,11,79074
29686,514,45,79076
29687,188,30,79077
29688,179,24,79078
29689,2278,294,79079
29690,682,41,79080
29691,565,66,79081
29692,809,75,79083
29693,172,26,79084
29694,54,14,79085
29695,282,40,79086
29696,194,32,79087
29697,378,38,79088
29698,65,7,79089
29699,240,17,79090
29700,225,42,79091
29701,135,20,79092
29702,335,32,79094
29703,251,26,79095
29704,238,41,79096
29705,679,67,79100
29706,667,61,79101
29707,162,20,79102
29708,694,99,79103
29709,121,18,79104
29710,59,8,79105
29711,180,18,79106
29712,103,16,79108
29713,585,56,79109
29714,107,15,79111
29715,138,7,79112
29716,216,40,79114
29717,226,35,79115
29718,278,25,79116
29719,129,12,79117
29720,115,13,79118
29721,308,37,79119
29722,244,26,79120
29723,149,20,79121
29724,163,19,79122
29725,683,95,79123
29726,52,4,79124
29727,248,28,79125
29728,99,16,79126
29729,190,23,79127
29730,125,21,79128
29731,167,21,79129
29732,600,54,79130
29733,126,5,79131
29734,139,13,79132
29735,206,24,79133
29736,184,10,79134
29737,296,23,79135
29738,223,32,79136
29739,125,22,79137
29740,27,5,79139
29741,105,13,79140
29742,94,9,79141
29743,47,6,79142
29744,47,9,79144
29745,115,10,79145
29746,281,31,79147
29747,658,78,79148
29748,70,7,79149
29749,307,31,79150
29750,123,13,79152
29751,67,11,79153
29752,143,18,79154
29753,270,24,79156
29754,251,8,79157
29755,48,6,79158
29756,101,12,79159
29757,62,10,79160
29758,160,18,79161
29759,443,30,79162
29760,182,20,79163
29761,55,14,79164
29762,72,9,79165
29763,192,18,79166
29764,128,8,79167
29765,833,35,79170
29766,286,27,79172
29767,1299,123,79174
29768,228,35,79175
29769,275,30,79176
29770,76,13,79177
29771,846,87,79179
29772,121,22,79180
29773,72,10,79183
29774,606,59,79184
29775,350,52,79185
29776,350,35,79189
29777,205,24,79190
29778,20711,1304,79191
29779,565,65,79195
29780,380,36,79196
29781,39,3,79197
29782,110,12,79198
29783,103,14,79200
29784,561,59,79201
29785,4162,254,79202
29786,152,12,79203
29787,253,33,79204
29788,140,24,79207
29789,300,31,79208
29790,138,11,79209
29791,255,39,79210
29792,104,12,79212
29793,332,34,79213
29794,161,19,79215
29795,316,33,79216
29796,161,25,79217
29797,82,9,79218
29798,158,14,79220
29799,117,4,79225
29800,130,14,79226
29801,100,6,79229
29802,304,49,79230
29803,121,29,79231
29804,197,43,79236
29805,134,17,79238
29806,513,42,79239
29807,163,28,79241
29808,182,25,79242
29809,98,21,79243
29810,106,9,79244
29811,145,27,79246
29812,296,34,79249
29813,103,10,79250
29814,98,20,79251
29815,110,12,79252
29816,236,42,79253
29817,114,12,79254
29818,149,18,79255
29819,87,11,79256
29820,527,36,79257
29821,123,17,79258
29822,345,24,79259
29823,198,15,79263
29824,240,35,79265
29825,118,13,79267
29826,377,28,79268
29827,105,19,79269
29828,2472,176,79270
29829,83,12,79271
29830,113,14,79273
29831,104,8,79274
29832,208,27,79276
29833,478,22,79277
29834,115,17,79278
29835,203,23,79280
29836,217,30,79281
29837,175,23,79283
29838,143,25,79284
29839,365,37,79285
29840,166,14,79286
29841,277,38,79289
29842,255,29,79290
29843,147,16,79293
29844,47,15,79294
29845,159,17,79295
29846,139,25,79297
29847,303,32,79298
29848,807,54,79299
29849,372,27,79300
29850,180,24,79301
29851,284,48,79302
29852,101,20,79303
29853,59,10,79306
29854,606,44,79307
29855,104,9,79308
29856,119,8,79309
29857,157,29,79310
29858,647,80,79311
29859,39,13,79312
29860,193,32,79313
29861,128,18,79316
29862,216,35,79319
29863,187,14,79320
29864,389,32,79322
29865,535,47,79326
29866,4316,202,79329
29867,71,12,79331
29868,50,5,79332
29869,225,14,79334
29870,121,14,79335
29871,116,24,79336
29872,276,17,79337
29873,80,21,79338
29874,619,61,79339
29875,123,12,79340
29876,57,3,79341
29877,294,25,79342
29878,49,7,79343
29879,311,35,79345
29880,56,6,79346
29881,156,17,79347
29882,97,13,79348
29883,87,14,79349
29884,35,4,79350
29885,300,33,79351
29886,57,6,79352
29887,139,14,79354
29888,487,54,79355
29889,75,12,79357
29890,8081,538,80001
29891,61,5,80002
29892,153,13,80003
29893,165,26,80004
29894,32,5,80005
29895,65,9,80006
29896,198,26,80008
29897,257,19,80009
29898,709,60,80010
29899,1048,108,80011
29900,732,50,80013
29901,18,1,80015
29902,3797,239,80016
29903,120,10,80017
29904,81,5,80018
29905,284,39,80019
29906,111,7,80020
29907,44546,2637,80021
29908,72,12,80022
29909,53,4,80023
29910,142,22,80024
29911,116,12,80025
29912,51,4,80028
29913,269,24,80029
29914,55,4,80030
29915,192,21,80031
29916,30,3,80032
29917,65,13,80033
29918,203,11,80034
29919,14,1,80035
29920,144,9,80036
29921,38,2,80037
29922,44,9,80038
29923,757,40,80039
29924,65,11,80040
29925,38,5,80041
29926,40,3,80042
29927,89,12,80043
29928,91,11,80044
29929,37,4,80045
29930,20,3,80046
29931,188,20,80047
29932,20,4,80048
29933,44,11,80049
29934,79,3,80050
29935,67,11,80051
29936,59,7,80052
29937,99,11,80054
29938,69,9,80055
29939,22,4,80056
29940,25,3,80057
29941,104,7,80058
29942,30,2,80059
29943,43,6,80060
29944,60,8,80061
29945,490,26,80062
29946,270,19,80063
29947,25,4,80064
29948,28,6,80065
29949,63,5,80066
29950,36,4,80067
29951,56,12,80068
29952,66,5,80069
29953,392,55,80070
29954,704,75,80071
29955,40,3,80073
29956,33,7,80074
29957,117,23,80076
29958,66,9,80077
29959,81,7,80078
29960,86,9,80079
29961,51,5,80080
29962,30,10,80081
29963,178,18,80082
29964,39,4,80083
29965,48,4,80084
29966,268,27,80086
29967,76,10,80087
29968,101,5,80088
29969,84,14,80089
29970,46,5,80090
29971,116,16,80092
29972,342,32,80093
29973,87,7,80094
29974,76,9,80095
29975,377,34,80096
29976,36,3,80097
29977,25,1,80098
29978,54,4,80099
29979,110,10,80100
29980,200,21,80101
29981,123,6,80102
29982,18,1,80103
29983,36,5,80104
29984,54,5,80105
29985,44,8,80106
29986,103,8,80107
29987,31,2,80108
29988,173,17,80109
29989,165,22,80110
29990,68,5,80112
29991,104,12,80113
29992,82,4,80114
29993,77,5,80115
29994,64,4,80116
29995,49,2,80117
29996,46,2,80118
29997,126,7,80119
29998,138,18,80120
29999,34,5,80121
30000,149,18,80122
30001,89,8,80123
30002,237,17,80124
30003,20,1,80125
30004,266,16,80126
30005,191,13,80127
30006,52,7,80128
30007,172,9,80129
30008,85,7,80130
30009,753,45,80131
30010,35,4,80132
30011,80,12,80133
30012,13,0,80134
30013,69,13,80135
30014,375,34,80136
30015,127,10,80137
30016,29,2,80138
30017,16,3,80140
30018,104,8,80141
30019,44,2,80142
30020,30,6,80143
30021,177,17,80144
30022,41,6,80145
30023,60,1,80146
30024,85,16,80147
30025,135,10,80148
30026,87,7,80149
30027,84,14,80150
30028,91,10,80151
30029,33,2,80152
30030,55,7,80153
30031,78,9,80154
30032,72,7,80155
30033,64,7,80156
30034,25,3,80157
30035,40,2,80159
30036,223,16,80160
30037,77,7,80161
30038,224,21,80162
30039,264,32,80163
30040,1215,96,80164
30041,56,8,80165
30042,154,16,80166
30043,105,18,80167
30044,263,19,80168
30045,27,5,80169
30046,31,3,80170
30047,147,13,80171
30048,192,8,80172
30049,81,9,80173
30050,12,2,80174
30051,57,6,80176
30052,202,18,80177
30053,62,11,80179
30054,33,4,80180
30055,27,4,80181
30056,1049,63,80182
30057,83,14,80183
30058,127,8,80184
30059,62,13,80185
30060,520,46,80186
30061,180,13,80187
30062,115,23,80188
30063,12,1,80189
30064,323,31,80190
30065,44,5,80191
30066,43,3,80192
30067,40,4,80193
30068,51,3,80194
30069,56,7,80195
30070,89,13,80196
30071,90,11,80198
30072,158,19,80199
30073,39,4,80200
30074,58,8,80202
30075,37,5,80203
30076,247,14,80204
30077,291,20,80205
30078,31,1,80206
30079,102,4,80207
30080,61,5,80208
30081,29,2,80210
30082,451,46,80211
30083,1718,106,80212
30084,106,9,80213
30085,67,7,80214
30086,61,10,80215
30087,56,7,80216
30088,30,4,80218
30089,19,4,80219
30090,25,1,80220
30091,82,15,80221
30092,473,46,80222
30093,22,2,80223
30094,31,0,80224
30095,24,2,80225
30096,111,10,80226
30097,107,9,80227
30098,891,40,80228
30099,71,10,80229
30100,91,8,80230
30101,36,5,80231
30102,56,6,80232
30103,44,1,80233
30104,234,25,80234
30105,426,19,80235
30106,128,10,80236
30107,117,10,80237
30108,122,12,80238
30109,533,46,80240
30110,338,19,80241
30111,87,6,80242
30112,71,6,80244
30113,94,12,80245
30114,97,8,80246
30115,206,23,80247
30116,162,24,80248
30117,103,10,80249
30118,76,8,80250
30119,82,9,80251
30120,87,8,80252
30121,2263,154,80253
30122,299,24,80256
30123,32,3,80258
30124,43,6,80259
30125,212,20,80260
30126,262,21,80261
30127,100,14,80262
30128,27,3,80263
30129,23,1,80264
30130,166,16,80265
30131,83,8,80266
30132,69,6,80267
30133,135,16,80268
30134,38,5,80269
30135,366,20,80271
30136,34,2,80272
30137,89,5,80273
30138,691,54,80274
30139,112,10,80275
30140,71,11,80276
30141,35,3,80278
30142,210,15,80279
30143,45,7,80280
30144,32,2,80281
30145,97,17,80282
30146,39,4,80283
30147,256,26,80284
30148,53,6,80285
30149,58,8,80287
30150,83,12,80288
30151,139,18,80290
30152,53,9,80291
30153,33,5,80292
30154,90,10,80293
30155,38,8,80294
30156,102,5,80295
30157,457,55,80296
30158,187,15,80298
30159,75,6,80299
30160,38,4,80300
30161,56,6,80301
30162,38,4,80302
30163,117,13,80303
30164,18,3,80304
30165,98,6,80305
30166,51,2,80306
30167,52,5,80307
30168,816,63,80308
30169,165,25,80310
30170,40,5,80311
30171,96,14,80312
30172,96,11,80313
30173,66,8,80314
30174,70,10,80315
30175,284,22,80316
30176,48,5,80317
30177,1120,92,80318
30178,87,10,80319
30179,35,4,80320
30180,17,3,80321
30181,49,4,80322
30182,56,6,80324
30183,34,3,80326
30184,46,7,80327
30185,156,16,80328
30186,64,7,80329
30187,89,14,80330
30188,97,13,80331
30189,109,8,80332
30190,377,21,80333
30191,15,2,80334
30192,68,6,80335
30193,24,4,80336
30194,71,4,80337
30195,484,29,80338
30196,46,4,80339
30197,44,2,80340
30198,87,8,80341
30199,96,10,80342
30200,42,5,80343
30201,43,7,80344
30202,160,18,80345
30203,31,5,80346
30204,33,4,80347
30205,49,7,80348
30206,25,1,80349
30207,134,18,80350
30208,52,4,80351
30209,52,2,80352
30210,40,5,80353
30211,40,5,80354
30212,31,2,80355
30213,41,3,80356
30214,60,10,80357
30215,20,3,80358
30216,81,10,80359
30217,844,53,80360
30218,30,2,80361
30219,86,15,80362
30220,199,17,80364
30221,29,2,80365
30222,150,16,80366
30223,46,3,80367
30224,1445,89,80368
30225,66,6,80369
30226,21,3,80371
30227,50,14,80372
30228,1075,102,80373
30229,88,8,80374
30230,77,13,80375
30231,101,15,80376
30232,125,11,80377
30233,25,3,80378
30234,127,15,80379
30235,79,7,80380
30236,32,8,80383
30237,50,11,80384
30238,71,14,80385
30239,37,3,80386
30240,38,5,80387
30241,42,6,80388
30242,75,9,80390
30243,24,1,80391
30244,115,14,80392
30245,68,10,80393
30246,83,10,80395
30247,133,14,80396
30248,31,2,80397
30249,59,10,80399
30250,123,6,80400
30251,56,6,80401
30252,25,4,80402
30253,50,6,80403
30254,59,4,80404
30255,70,11,80405
30256,469,50,80406
30257,37,3,80407
30258,65,9,80408
30259,37,4,80409
30260,1884,125,80410
30261,147,17,80411
30262,101,4,80412
30263,34,4,80413
30264,23,3,80414
30265,273,20,80415
30266,199,31,80416
30267,448,24,80417
30268,24,3,80418
30269,59,2,80420
30270,90,10,80421
30271,106,6,80422
30272,49,4,80423
30273,73,4,80424
30274,33,4,80425
30275,118,8,80426
30276,71,7,80427
30277,22,4,80428
30278,55,8,80429
30279,49,7,80430
30280,150,13,80431
30281,40,5,80432
30282,46,6,80434
30283,25,2,80435
30284,153,20,80436
30285,41,3,80437
30286,203,15,80438
30287,54,9,80439
30288,56,8,80440
30289,302,29,80442
30290,479,42,80443
30291,139,36,80444
30292,102,17,80445
30293,179,37,80446
30294,25,4,80449
30295,29,4,80450
30296,39,3,80451
30297,92,13,80452
30298,45,4,80453
30299,18,1,80455
30300,155,23,80456
30301,61,3,80458
30302,16,3,80459
30303,24,6,80460
30304,54,5,80461
30305,86,9,80462
30306,143,13,80463
30307,248,24,80464
30308,67,7,80465
30309,28,3,80466
30310,44,6,80467
30311,32,3,80468
30312,48,5,80469
30313,47,7,80470
30314,50,6,80472
30315,78,7,80473
30316,118,13,80474
30317,77,6,80475
30318,97,9,80476
30319,72,7,80477
30320,31,2,80478
30321,103,10,80479
30322,29,4,80480
30323,124,12,80481
30324,44,11,80482
30325,132,15,80484
30326,203,16,80485
30327,225,19,80486
30328,37,5,80487
30329,592,56,80488
30330,1586,127,80489
30331,71,10,80490
30332,18,2,80491
30333,105,15,80493
30334,44,9,80494
30335,176,14,80495
30336,44,6,80496
30337,44,8,80497
30338,201,33,80498
30339,33,0,80499
30340,155,24,80500
30341,112,9,80501
30342,44,6,80502
30343,68,14,80503
30344,20,5,80504
30345,53,5,80505
30346,286,26,80507
30347,106,9,80509
30348,16,2,80511
30349,277,35,80512
30350,52,9,80513
30351,36,7,80514
30352,37,9,80515
30353,70,8,80516
30354,55,6,80517
30355,115,11,80518
30356,168,15,80519
30357,37,2,80520
30358,73,8,80521
30359,25,6,80522
30360,350,27,80523
30361,148,15,80524
30362,53,4,80525
30363,50,8,80526
30364,120,13,80527
30365,64,8,80529
30366,130,9,80530
30367,29,3,80531
30368,1513,87,80533
30369,43,6,80535
30370,102,8,80536
30371,26,2,80537
30372,49,8,80538
30373,72,7,80540
30374,48,1,80541
30375,153,13,80542
30376,31,2,80543
30377,52,3,80544
30378,105,6,80545
30379,171,23,80546
30380,65,6,80547
30381,80,14,80548
30382,213,21,80549
30383,22,5,80550
30384,469,39,80552
30385,66,8,80553
30386,187,14,80554
30387,228,25,80555
30388,168,21,80556
30389,195,14,80557
30390,57,4,80558
30391,56,3,80559
30392,65,6,80560
30393,1934,121,80561
30394,30,3,80562
30395,37,6,80563
30396,18,2,80565
30397,94,10,80566
30398,74,11,80568
30399,60,4,80569
30400,1269,91,80570
30401,136,12,80571
30402,104,15,80572
30403,108,10,80573
30404,24,4,80574
30405,30,5,80575
30406,79,9,80576
30407,45,8,80577
30408,168,40,80578
30409,248,30,80579
30410,92,11,80580
30411,266,24,80582
30412,36,5,80583
30413,239,18,80584
30414,845,64,80585
30415,45,7,80586
30416,24,2,80587
30417,77,10,80588
30418,38,5,80589
30419,78,13,80590
30420,53,5,80591
30421,200,16,80592
30422,68,4,80593
30423,36,2,80595
30424,53,5,80596
30425,220,21,80597
30426,283,26,80598
30427,99,11,80599
30428,284,31,80600
30429,138,13,80601
30430,46,7,80602
30431,70,5,80603
30432,28,4,80604
30433,66,7,80605
30434,355,39,80606
30435,37,2,80607
30436,96,14,80609
30437,221,15,80611
30438,212,13,80613
30439,86,18,80614
30440,105,11,80615
30441,47,7,80616
30442,57,3,80617
30443,354,23,80618
30444,133,11,80619
30445,2673,164,80620
30446,96,8,80621
30447,380,29,80622
30448,95,6,80623
30449,52,6,80624
30450,118,9,80625
30451,67,5,80626
30452,147,9,80627
30453,186,20,80628
30454,27,1,80629
30455,576,52,80630
30456,39,9,80631
30457,333,20,80632
30458,171,22,80633
30459,164,15,80634
30460,441,40,80635
30461,77,6,80637
30462,20,3,80638
30463,267,23,80639
30464,79,11,80640
30465,91,14,80642
30466,119,13,80643
30467,165,20,80644
30468,126,15,80645
30469,23,2,80646
30470,53,9,80647
30471,32,6,80648
30472,390,32,80649
30473,174,18,80650
30474,70,9,80651
30475,189,10,80652
30476,165,20,80654
30477,147,22,80655
30478,237,31,80656
30479,78,6,80657
30480,59,4,80658
30481,81,11,80659
30482,167,14,80661
30483,65,11,80662
30484,135,17,80663
30485,40,6,80664
30486,47,7,80665
30487,30,5,80667
30488,54,3,80668
30489,84,10,80669
30490,115,10,80670
30491,70,9,80671
30492,179,8,80672
30493,54,11,80673
30494,1017,82,80674
30495,28,2,80675
30496,39,5,80676
30497,623,37,80677
30498,182,20,80678
30499,234,18,80679
30500,904,62,80680
30501,65,10,80681
30502,68,6,80682
30503,23,2,80683
30504,44,7,80684
30505,1847,153,80685
30506,143,12,80686
30507,36,2,80687
30508,978,68,80688
30509,138,13,80690
30510,117,9,80691
30511,313,24,80692
30512,69,9,80693
30513,73,7,80694
30514,135,8,80695
30515,181,10,80696
30516,65,3,80698
30517,36,2,80699
30518,308,24,80700
30519,121,7,80701
30520,178,36,80702
30521,65,8,80703
30522,68,13,80704
30523,28,5,80705
30524,576,74,80706
30525,15,0,80707
30526,37,6,80708
30527,96,14,80709
30528,119,20,80710
30529,689,65,80711
30530,82,3,80713
30531,410,31,80714
30532,328,22,80716
30533,214,23,80717
30534,395,31,80718
30535,23,2,80719
30536,1005,93,80721
30537,99,9,80722
30538,60,6,80723
30539,518,40,80724
30540,409,40,80725
30541,77,9,80726
30542,9,1,80728
30543,43,3,80729
30544,183,16,80730
30545,215,18,80732
30546,83,11,80733
30547,56,9,80734
30548,39,7,80735
30549,51,10,80736
30550,72,2,80737
30551,29,3,80738
30552,65,11,80740
30553,54,6,80741
30554,25,5,80742
30555,54,1,80743
30556,18,1,80744
30557,191,16,80746
30558,59,5,80747
30559,69,7,80748
30560,96,10,80749
30561,50,2,80750
30562,79,2,80751
30563,118,9,80752
30564,24,2,80753
30565,102,17,80754
30566,39,1,80755
30567,19,2,80756
30568,34,3,80757
30569,37,6,80758
30570,94,15,80759
30571,90,11,80760
30572,124,12,80762
30573,108,15,80763
